,author,title,datepublished,isbn13,Title,Author,PublishedDate,ISBN13
19999,,,,,STEM Coloring and Activity Fun Book,['Jennifer Wright'],2016,9780996978224
20000,,,,,Wildseed Witch (Book 1),['Marti Dumas'],2022,9781647003692
20001,,,,,Women in the Old West (A True Book),['Marti Dumas'],2021,9780531137406
20002,,,,,"Jaden Toussaint, the Greatest Episode 5",['Marti Dumas'],2017,9781943169283
20003,,,,,"Jaden Toussaint, the Greatest Episode 1",['Marti Dumas'],2015,9781943169047
20004,,,,,"Jaden Toussaint, the Greatest Episode 2",['Marti Dumas'],2016,9781943169160
20005,,,,,Charmed Life (Wildseed Witch Book 2),['Marti Dumas'],2023,9781647003708
20006,,,,,"Jaden Toussaint, the Greatest Episode 4",['Marti Dumas'],2016,9781943169221
20007,,,,,"Jaden Toussaint, the Greatest Episode 4",['Marti Dumas'],2017,9781386498254
20008,,,,,"Jaden Toussaint, the Greatest Episode 1",['Marti Dumas'],2015,9781943169023
20009,,,,,"Jaden Toussaint, the Greatest Episode 1: the Quest for Screen Time",['Marti Dumas'],2015,9781512126808
20010,,,,,Jala and the Wolves,['Marti Dumas'],2015,9781943169030
20011,,,,,Jupiter Storm,['Marti Dumas'],2017,9781386898511
20012,,,,,"Jaden Toussaint, the Greatest",['Marti Dumas'],2017,9781386616610
20013,,,,,The Dragon Keep,['Marti Dumas'],2019,9781943169337
20014,,,,,"Jaden Toussaint, the Greatest",['Marti Dumas'],2016,9781386355090
20015,,,,,"Jaden Toussaint, the Greatest",['Marti Dumas'],2015,9781386815051
20016,,,,,The Little Human,['Marti Dumas'],2019,9781943169252
20017,,,,,The Snow Dragon,['Marti Dumas'],2016,9781943169238
20018,,,,,Nina and the Impossible Pen Pals Book Two,['Marti Dumas'],2024,9798889641025
20019,,,,,Women in the Old West,['Marti Dumas'],2021,9781713721505
20020,,,,,Cleopatra Writes Back,['Marti Dumas'],2024,9798889641018
20021,,,,,Los 3 Mosqueteros buscando a Dartañán,"['Javier Veiga', 'Chani Martín', 'Javi Coll']",2003,9788460794295
20022,,,,,Building Zaha,['Victoria Tentler-Krylov'],2020,9781338674897
20023,,,,,The High Line,['Victoria Tentler-Krylov'],2023,9781647004033
20024,,,,,Building Zaha,['Victoria Tentler-Krylov'],2020,9781338282832
20025,,,,,Zaha baut,['Victoria Tentler-Krylov'],2023,9783865025029
20026,,,,,Weelicious Lunches (Enhanced Edition),['Catherine McCord'],2013,9780062324023
20027,,,,,Meal Prep Magic,['Catherine McCord'],2023,9781647006181
20028,,,,,Smoothie Project,['Catherine McCord'],2019,9781683357537
20029,,,,,Weelicious (Enhanced Edition),['Catherine McCord'],2012,9780062247940
20030,,,,,Weelicious,['Catherine McCord'],2012,9780062078445
20031,,,,,Nothing But Red,"['Skyla Dawn Cameron', 'Ann Aguirre', 'Mechele Armstrong', 'Judy Bagshaw', 'David Baker', 'Anne Barringer', 'Kimberly Bea', 'Hanne Blank', 'C. L. Bledsoe', 'Melinda Blount', 'Jill Boland', 'Kerry Budd', 'Elaine Corvidae', 'Kevin Craig', 'Maggie Dougherty', 'Leigh Dragoon', 'Catherine Egan', 'Sasha Elliott', 'Dana Evans', 'Elizabeth Frank', 'Stephanie Gayle', 'Valentina Gnup', 'Gila Green', 'Liza Hamilton', 'Reina Hardy', 'Janna Hastings', 'Stacey Hill', 'Jody Houser', 'Tom Hulley', 'Barbara Hunt', 'Abha Iyengar', 'Dale Jacobson', 'Lee Kendall', 'Julie Klumb', 'Laure Lackey', 'Guy Lancaster', 'Nora Landry', 'Rae Lindley', 'Virginia Lore', 'Bobbi Lurie', 'Jennifer Macaire', 'Mehrin Masud-Elias', 'Ellen McCord', 'Virginia McRae', 'M. jules', 'Nick Monteleone', 'Scott Neigh', ""Gill O'Halloran"", 'M. K. Proietta', 'W. J. Ray', 'Alex Remy', 'J. E. Remy', 'Clare Roach', 'Sonia Rupcic', 'Lilith Saintcrow', 'Jasmine Santos', 'Wayne Scheer', 'Lisa Schleipfer', 'Leah Schnelbach', 'Ellen Sheeley', 'Lynn Tait', 'Angela Todd', 'Jessica Tudor', 'Ruth Walker', 'Joss Whedon', 'Lise Whidden', 'Peter Wong', 'Andrena Zawinski']",2008,9781435733664
20032,,,,,Opposites Attract,['Catherine Lievens'],2020,9781487428716
20033,,,,,Of Butterflies and Buttercups,['Catherine Gumm McCord'],1985,9780961499709
20034,,,,,Civil War Stories,['Catherine Clinton'],1998,9780820320748
20035,,,,,Some Gods Don't Need Saints,['Mary Catherine Harper'],2016,9781944899424
20036,,,,,"Tara Revisited: Women, War, & the Plantation Legend",['Catherine Clinton'],2013,9780789260116
20037,,,,,The Columbia Guide to American Women in the Nineteenth Century,"['Catherine Clinton', 'Christine A. Lunardini']",2000,9780231109215
20038,,,,,Ivalu,"['Betty Issenman', 'Jill Corner', 'Catherine Rankin', ""Musée McCord d'histoire canadienne""]",1988,9780771701825
20039,,,,,"Oxidative Stress in Cancer, AIDS, and Neurodegenerative Diseases","['Luc Montagnier', 'Rene Olivier', 'Catherine Pasquier']",1997,9781420002928
20040,,,,,Kids and Violence,"['Catherine Dulmus', 'Karen Sowers']",2013,9781136428630
20041,,,,,International Disputes and Cultural Ideas in the Canadian Arctic,['Danita Catherine Burke'],2017,9783319619170
20042,,,,,Sport in Urban England,['Catherine Budd'],2017,9781498529440
20043,,,,,Francis Bacon and the Refiguring of Early Modern Thought,['Catherine Gimelli Martin'],2017,9781351935890
20044,,,,,Bar Finals Guide,['Catherine Newman'],1987,9780421359109
20045,,,,,Family Fortunes,"['Leonore Davidoff', 'Catherine Hall']",2018,9781351654159
20046,,,,,Readings in Arkansas Politics and Government,"['Kim U. Hoffman', 'Janine A. Parry', 'Catherine Reese']",2020,9781682261231
20047,,,,,Friendships in Childhood and Adolescence,"['Catherine L. Bagwell', 'Michelle E. Schmidt']",2013,9781462509607
20048,,,,,Things We Do Not Talk About,['Daniel A. Olivas'],2014,9781938537059
20049,,,,,Crossing the Border,['Daniel Olivas'],2017,9780991261284
20050,,,,,The Book of Want,['Daniel A. Olivas'],2011,9780816528998
20051,,,,,The King of Lighting Fixtures,['Daniel A. Olivas'],2017,9780816535620
20052,,,,,How to Date a Flying Mexican,['Daniel A. Olivas'],2022,9781647790370
20053,,,,,Anywhere But L.A.,['Daniel A. Olivas'],2009,9781931010696
20054,,,,,Cómo Salir con un Mexicano Volador,['Daniel A. Olivas'],2023,9781647791094
20055,,,,,Chicano Frankenstein,['Daniel A. Olivas'],2024,9781942436591
20056,,,,,Survival Math,['Mitchell Jackson'],2020,9781501131738
20057,,,,,The Residue Years,['Mitchell S. Jackson'],2014,9781620400296
20058,,,,,The Residue Years,['Mitchell S. Jackson'],2021,9780349701370
20059,,,,,"Head Down, Palm Up",['Mitchell S. Jackson'],2016,9781620406137
20060,,,,,Places I've Peed,['Jackson Mathews-Mitchell'],2007,9781598867053
20061,,,,,Coffee Cup,['Mitchell Alexander Jackson'],2020,9781728345956
20062,,,,,Fly,['Mitchell Jackson'],2023,9781648290923
20063,,,,,"In Poetry, Prose and Song",['Mitchell Alexander Jackson'],2016,9781524616953
20064,,,,,Ashes,['Sarah Mitchell-Jackson'],2017,9781548728700
20065,,,,,A Random Act of Kindness,['Mitchell Jackson'],2004,9781418404284
20066,,,,,Riley & Janie Mitchell,['Eric A. Mitchell'],2012,9781477130476
20067,,,,,"The Ultimate Guide to Social Media for Business Owners, Professionals and Entrepreneurs","['Chris Brogan', 'Bob Burg', 'Bryan Kramer', 'Jay Baer', 'Kim Garst', 'Jon Jackson', 'David Scott', 'Mark Schaefer', 'Jennifer Quinn', 'Sue Zimmerman', 'Tyler Anderson']",2018,9781790591961
20068,,,,,Reasons to Go Outside,"['James Mitchell', 'Jackson Quall']",2014,9780692203194
20069,,,,,Philosophy of Mind and Cognition,"['David Braddon-Mitchell', 'Frank Jackson']",2006,9781405133241
20070,,,,,Johnson Island Prison,"['Wharton Jackson Green', 'Henry E. Shepherd', 'J. Mitchell']",2011,9781466310254
20071,,,,,"Asylum, Or Alonzo and Melissa",['Isaac Mitchell'],2016,9780985693534
20072,,,,,Johnson Island Prison During the Civil War,"['Henry E. Shepherd', 'Wharton Jackson Green', 'Mary Jeffreys Bethell']",2011,9781463536251
20073,,,,,Shorn Sharer,['Mitchell Alexander Jackson'],2007,9781467095563
20074,,,,,Alonzo and Melissa,"['Daniel Jackson', 'Isaac Mitchell']",2021,9798711788959
20075,,,,,A Deal with Darkness,['Alexis L. Menard'],2022,9781648982729
20076,,,,,A Night of Wings and Starlight,['Alexis Menard'],2022,9781648981708
20077,,,,,The Silent Son,['Alexis L. Menard'],2023,9781958673409
20078,,,,,The Last Daughter,['Alexis L. Menard'],2022,9781958673027
20079,,,,,The Silent Son,['Alexis L. Menard'],2023,9781958673416
20080,,,,,Gabriel Dumont's Wild West Show,"['Jean Marc Dalpé', 'David Granger', 'Laura Lussier', 'Alexis Martin', 'Andrea Menard', 'Yvette Nolan', 'Gilles Poulin-Denis', 'Paula-Jean Prudat', 'Mansel Robinson', 'Kenneth T Williams']",2021,9781772013191
20081,,,,,"Construction, fabrication",['Alexis Menard'],2012,9782708881365
20082,,,,,Coming into one's Own,['Alexis Grohmann'],2022,9789004488267
20083,,,,,Lonely Planet France,"['Alexis Averbuck', 'Oliver Berry', 'Jean-Bernard Carillet', 'Kerry Christiani', 'Gregor Clark', 'Damian Harper', 'Anita Isalska', 'Catherine Le Nevez', 'Hugh McNaughtan', 'Christopher Pitts', 'Daniel Robinson', 'Regis St Louis', 'Greg Ward']",2022,9781838696290
20084,,,,,Haiti Fights Back,['Yveline Alexis'],2021,9781978815407
20085,,,,,Ethnic Dermatology,"['Ophelia E. Dadzie', 'Antoine Petit', 'Andrew F. Alexis']",2013,9781118497838
20086,,,,,Israel of the Alps,['Alexis Muston'],2001,9781579785390
20087,,,,,Software Project Health: An Epic Retold,"['Paramu Kurumathur, PM Power Consulting']",2018,9781643247717
20088,,,,,The Five Tantras of Enterprise Agility,['Paramu Kurumathur'],2020,9781648997686
20089,,,,,The First Aryan,['Paramu Kurumathur'],2019,9789353056247
20090,,,,,First Aryan,['Paramu Kurumathur'],2019,9780143443278
20091,,,,,The Five Tantras of Enterprise Agility,['Paramu Kurumathur'],2020,9781648997679
20092,,,,,Software Project Health,['Paramu Kurumathur'],2018,9781643247700
20093,,,,,101 Design Methods,['Vijay Kumar'],2012,9781118083468
20094,,,,,When Rhea met Jessica,['Vijay Kumar'],2020,9781649195562
20095,,,,,Nanosilicon,['Vijay Kumar'],2011,9780080549514
20096,,,,,Mobile Database Systems,['Vijay Kumar'],2006,9780470048283
20097,,,,,Fundamentals of Pervasive Information Management Systems,['Vijay Kumar'],2013,9781118024249
20098,,,,,Supercharge Your Applications with GraalVM,['A B Vijay Kumar'],2021,9781800566231
20099,,,,,Dev Saab,['Vijay Kumar'],2018,9781642497175
20100,,,,,Shifting Paradigms in Public Health,['Vijay Kumar Yadavendu'],2013,9788132216445
20101,,,,,Feel the Bhagavad Gita,['Vijay Kumar Saxena'],2016,9781480822283
20102,,,,,Collected Papers of V.K. Patodi,"['Vijay Kumar Patodi', 'M. S. Narasimhan']",1996,9789810226596
20103,,,,,Insides Out,['Pagadala Vijay Kumar'],2014,9781497521858
20104,,,,,Mastering Kali Linux for Advanced Penetration Testing,['Vijay Kumar Velu'],2017,9781787128170
20105,,,,,Financial Management Problems and Solutions,['S. Vijay Kumar'],2019,9789388808064
20106,,,,,Mobile Application Penetration Testing,['Vijay Kumar Velu'],2016,9781785888694
20107,,,,,Colonial Land Tax and Property Rights,['Thangellapali Vijay Kumar'],2018,9780429836053
20108,,,,,Biopolymer Grafting: Applications,['Vijay Kumar Thakur'],2017,9780128104637
20109,,,,,Antenna and Wave Propagation,['Vijay Kumar Salvia'],2007,9788131800638
20110,,,,,Haribhari,['Vijay Kumar'],2019,9781646786800
20111,,,,,Human Neuroanatomy,"['Vijay Kumar', 'Vijaya Kumar Konuri']",2007,9788125032274
20112,,,,,Python Programming,"['Vijay Kumar Sharma', 'Vimal Kumar', 'Swati Sharma', 'Shashwat Pathak']",2021,9781000434415
20113,,,,,The Only Business Writing Book You'll Ever Need,['Laura Brown'],2019,9780393635324
20114,,,,,Your Turn for Care,"['Laura S. Brown', 'Laura S Brown, PH D']",2012,9781478274186
20115,,,,,Ends of Empire,['Laura Brown'],1993,9780801480959
20116,,,,,Fables of Modernity,['Laura Brown'],2018,9781501722349
20117,,,,,Trillium Sisters 4: Trouble at the Paw Park,"['Laura Brown', 'Elly Kramer']",2022,9781645951049
20118,,,,,Project Management for the Pharmaceutical Industry,"['Laura Brown', 'Tony Grundy']",2016,9781317075127
20119,,,,,Homeless Dogs and Melancholy Apes,['Laura Brown'],2017,9781501716621
20120,,,,,"Beyond Digestion: How GUT Health Connects to Your Mind, Body, and Soul",['Laura M. Brown'],2021,9781544518466
20121,,,,,Signs of Attraction,['Laura Brown'],2016,9780062495570
20122,,,,,The Un-Arranged Marriage,['Laura Brown'],2022,9781649373199
20123,,,,,Friend (With Benefits) Zone,['Laura Brown'],2017,9780062495594
20124,,,,,About That Night,['Laura Brown'],2021,9781649370518
20125,,,,,Alexander Pope,['Laura Brown'],1991,9780631135036
20126,,,,,A Cruise Fling,['Laura Brown'],2023,9781649374455
20127,,,,,Matzah Ball Surprise,['Laura Brown'],2020,9781640638617
20128,,,,,Not the Price of Admission,['Laura S. Brown'],2015,9781517683405
20129,,,,,A Convenient Ring to Claim Her,['Dani Collins'],2023,9780369726872
20130,,,,,A Baby to Make Her His Bride,['Dani Collins'],2023,9780369727039
20131,,,,,The Dani Collins Erotic Romance Collection,['Dani Collins'],2014,9781460338308
20132,,,,,One Snowbound New Year's Night,['Dani Collins'],2021,9780369707451
20133,,,,,Awakened on Her Royal Wedding Night,['Dani Collins'],2023,9780369744418
20134,,,,,Vows of Revenge,['Dani Collins'],2015,9780373133734
20135,,,,,A Hidden Heir to Redeem Him,['Dani Collins'],2020,9781488059483
20136,,,,,Claiming His Christmas Wife,['Dani Collins'],2018,9781488083907
20137,,,,,Confessions of an Italian Marriage,['Dani Collins'],2020,9781488068591
20138,,,,,Consequence of His Revenge,['Dani Collins'],2018,9781488083259
20139,,,,,April Fools,['Jess Lourey'],2019,9781948584982
20140,,,,,Bloodline,['Jess Lourey'],2021,9781542016315
20141,,,,,March of Crimes,['Jess Lourey'],2019,9781948584661
20142,,,,,February Fever,['Jess Lourey'],2015,9780738744162
20143,,,,,November Hunt,['Jess Lourey'],2012,9780738732565
20144,,,,,December Dread,['Jess Lourey'],2012,9780738731889
20145,,,,,Unspeakable Things,['Jess Lourey'],2020,9781542008785
20146,,,,,The Catalain Book of Secrets,['Jess Lourey'],2020,9781948584111
20147,,,,,October Fest,['Jess Lourey'],2011,9780738729169
20148,,,,,August Moon,['Jess Lourey'],2010,9780738717104
20149,,,,,June Bug,['Jess Lourey'],2018,9781948584302
20150,,,,,The Taken Ones,['Jess Lourey'],2023,9781662507618
20151,,,,,May Day,['Jess Lourey'],2006,9780738708386
20152,,,,,Mercy's Chase,['Jess Lourey'],2019,9781948584951
20153,,,,,The Toadhouse Trilogy: Book One,['Jess Lourey'],2012,9781948584890
20154,,,,,Knee High by the 4th of July,['Jess Lourey'],2007,9780738710358
20155,,,,,The Mira James Mysteries Winter Bundle,['Jess Lourey'],2018,9781948584623
20156,,,,,The Trouble with Midnight,"['Sue Ann Jaffarian', 'Jess Lourey', 'Shannon Baker']",2014,9780738743981
20157,,,,,Salem's Cipher,['Jess Lourey'],2019,9781948584340
20158,,,,,May Day,['Jess Lourey'],2018,9781948584128
20159,,,,,January Thaw,['Jess Lourey'],2014,9780738738758
20160,,,,,September Fair,['Jess Lourey'],2009,9780738718729
20161,,,,,Leave My Book Alone!,['Jess Lourey'],2021,9781948584944
20162,,,,,Litani,['Jess Lourey'],2021,9781542027014
20163,,,,,May Day,['Jess Lourey'],2018,9781948584029
20164,,,,,The Catalain Book of Secrets,['Jess Lourey'],2018,9781948584081
20165,,,,,June Bug,['Jess Lourey'],2007,9780738709123
20166,,,,,Chosen,['Jess Lourey'],2024,9781649375360
20167,,,,,The Quarry Girls,['Jess Lourey'],2022,9781542034296
20168,,,,,Monday Is Murder,['Jess Lourey'],2022,9781948584593
20169,,,,,September Mourn,['Jess Lourey'],2018,9781948584265
20170,,,,,June Bug,['Jess Lourey'],2018,9781948584272
20171,,,,,The Mira James Mysteries Summer Bundle,['Jess Lourey'],2018,9781948584241
20172,,,,,Monday Is Murder,['Jess Lourey'],2022,9781948584913
20173,,,,,The Mira James Mysteries Fall Bundle,['Jess Lourey'],2018,9781948584722
20174,,,,,Knee High by the Fourth of July,['Jess Lourey'],2018,9781948584203
20175,,,,,June Bug,['Jess Lourey'],2018,9781948584432
20176,,,,,February Fever,['Jess Lourey'],2018,9781948584180
20177,,,,,November Hunt,['Jess Lourey'],2018,9781948584227
20178,,,,,January Thaw,['Jess Lourey'],2018,9781948584289
20179,,,,,August Moon,['Jess Lourey'],2018,9781948584234
20180,,,,,December Dread,['Jess Lourey'],2018,9781948584388
20181,,,,,Resort to Murder,"['William Kent Krueger', 'Jess Lourey', 'Ellen Hart', 'David Housewright', 'Scott Pearson']",2007,9781932472479
20182,,,,,Lo innombrable,['Jess Lourey'],2023,9788408272700
20183,,,,,Jour de mai,"['Jess Lourey', 'Laurette Therrien']",2008,9782895656852
20184,,,,,Неописливи нешта,['Jess Lourey'],2021,9786082673837
20185,,,,,Tutti i nostri segreti,['Jess Lourey'],2022,9788831209786
20186,,,,,Potins de Juin,"['Jess Lourey', 'Renée Thivierge']",2009,9782895656869
20187,,,,,O čem se nemluví,['Jess Lourey'],2021,9788076429338
20188,,,,,Be: A No-Bullsh*t Guide to Increasing Your Self Worth and Net Worth by Simply Being Yourself,['Jessica Zweig'],2023,9781649630506
20189,,,,,Thomas Mann und Stefan Zweig im Exil,['Jessica Bauer'],2016,9783737584180
20190,,,,,Be: A No-Bullsh*t Guide to Increasing Your Self Worth and Net Worth by Simply Being Yourself,['Jessica Zweig'],2021,9781683647003
20191,,,,,Abetting Batterers,"['Andrew R Klein', 'Jessica L Klein']",2020,9781538137420
20192,,,,,Personale Identität und die Bedeutung der Verantwortung,['Jessica Bauer'],2018,9783668825307
20193,,,,,Capital of Capital,"['Steven H. Jaffe', 'Jessica Lautin', 'Museum of the City of New York']",2014,9780231169103
20194,,,,,Digital Copyright,['Jessica Litman'],2001,9781615920518
20195,,,,,Robot Assisted Laser Osteotomy,['Jessica Burgner'],2014,9783866444973
20196,,,,,In Exile,['Jessica Dubow'],2020,9781350154278
20197,,,,,"Ayahuasca Awakening A Guide to Self-Discovery, Self-Mastery and Self-Care",['Jessica Rochester D.Div.'],2022,9781039115262
20198,,,,,Jews and the Mediterranean,"['Matthias B. Lehmann', 'Jessica M. Marglin']",2020,9780253048004
20199,,,,,Wall Disease,['Jessica Wapner'],2020,9781615197347
20200,,,,,Die Unterwelt im Eneasroman,['Jessica Rudi'],2008,9783640207336
20201,,,,,Das Phänomen der Fake News. Eine Manipulation der politischen Meinungsbildung?,['Jessica Loos'],2019,9783346049551
20202,,,,,Die Wirkung der Fernsehwerbung auf Kinder,"['Kathrin Schütz', 'Jessica Zorn']",2010,9783640669059
20203,,,,,Science in the Age of Sensibility,['Jessica Riskin'],2010,9780226720852
20204,,,,,Ghost Variations,['Jessica Duchen'],2016,9781783529834
20205,,,,,Civil Society under Authoritarianism,['Jessica C. Teets'],2014,9781107038752
20206,,,,,Powerful Patriots,['Jessica Chen Weiss'],2014,9780199399017
20207,,,,,The Restless Clock,['Jessica Riskin'],2018,9780226528267
20208,,,,,On the Outside,"['David J. Harding', 'Jeffrey D. Morenoff', 'Jessica J. B. Wyse']",2019,9780226607641
20209,,,,,Claude Rains,"['David J. Skal', 'Jessica Rains']",2008,9780813172187
20210,,,,,Punishing Places,['Jessica T. Simes'],2021,9780520380349
20211,,,,,Of Trees and Birds,"['Alexiadou, Artemis', 'Arnhold, Anja', 'Bacskai-Atkari, Julia', 'Bayer, Josef', 'Bierwisch, Manfred', 'Błaszczak, Joanna', 'Bornkessel-Schlesewsky, Ina', 'Brown, Jessica M. M', 'Cavar, Damir', 'Féry, Caroline', 'Fominyam, Henry', 'Gafos, Adamantios', 'Georgi, Doreen', 'Haider, Hubert', 'Häussler, Jana', 'Meinunger, André', 'Mucha, Anne', 'Müller, Gereon', 'Olsen, Susan', 'Rauh, Gisa', 'Schlesewsky, Matthias', 'Schmidt, Andreas', 'Šimík, Radek', 'Skopeteas, Stavros', 'Staudacher, Peter', 'Stede, Manfred', 'Stiebels, Barbara', 'Thiersch, Craig', 'Titov, Elena', 'Tran, Thuan', 'Weskott, Thomas', 'Wierzba, Marta', 'Wunderlich, Dieter', 'Zimmermann, Ilse', 'Zimmermann, Malte']",2019,9783869564579
