,author,title,datepublished,isbn13
36856,['Katy Evans'],Fight for love - Tome 02,2015,9782755619973
36857,['Katy Evans'],Fight for love - Tome 05,2015,9782755620009
36858,['Katy Evans'],Fight for love - Tome 04,2015,9782755619997
36859,['Katy Evans'],Fight for love - Tome 01,2014,9782755620184
36860,['Katy Evans'],Presidente,2017,9788416223893
36861,['Katy Evans'],Racer (spin off Fight for love),2020,9782755651850
36862,['Katy Evans'],Fight for love - Tome 01,2014,9782755620177
36863,['Katy Evans'],Racer (spin off Fight for love) - extrait offert,2019,9782755651867
36864,['Katy Evans'],Comandante,2018,9788417333133
36865,['Katy Evans'],Malcolm +1,2017,9782755634723
36866,['Ajith Pillai'],Off the Record,2014,9789350097854
36867,['Ajith Pillai'],Junkland Journeys,2016,9781537074696
36868,"['Emilio Corchado', 'Ajith Abraham']",Hybrid Artificial Intelligence Systems,2008,9783540876557
36869,['Lair Torrent'],The Practice of Love,2022,9781538139363
36870,['Frédéric LAIR'],Si vous saviez...,2022,9782322457960
36871,['Frédéric LAIR'],À coeur perdu,2022,9782322463633
36872,"['Friederike Fabritius', 'Hans W. Hagemann']",The Leading Brain,2018,9780143129363
36873,['Friederike Fabritius'],The Brain-Friendly Workplace,2022,9781538159545
36874,"['Friederike Fabritius', 'Hans W. Hagemann']",The Leading Brain,2017,9780143129356
36875,['Friederike Fabritius'],Flow@Work,2022,9783593451978
36876,"['Friederike Fabritius', 'Hans W. Hagemann']",Neurohacks,2021,9783593448602
36877,['Friederike Fabritius'],Flow@Work,2022,9783593516448
36878,"['Friederike Fabritius', 'Hans Werner Hagemann']",Umysł lidera,2018,9788395149351
36879,['Friederike Fabritius'],Praca przyjazna dla mózgu,2022,9788396492371
36880,['Susanne Jansson'],The Forbidden Place,2018,9781538713037
36881,['Susanne Jansson'],Winter Water,2021,9781538729243
36882,['Susanne Jansson'],Uhrisuo,2018,9789522795427
36883,['Susanne Jansson'],El lugar prohibido,2018,9788417167547
36884,['Susanne Jansson'],Offermossen,2017,9789146233091
36885,['Susanne Jansson'],Vintervatten,2020,9789146236368
36886,['Susanne Jansson'],Opfermoor,2018,9783641223519
36887,['Susanne Jansson'],Talvivedet,2022,9789523762305
36888,['Susanne Jansson'],Offermossen,2017,9789146233107
36889,['Susanne JANSSON'],Les Âmes englouties,2019,9782258162457
36890,"['Kathryn ""Kat"" Kelly']",Sweet Dreams,2021,9781649578891
36891,['Kathryn Kelly'],Misdeeds,2014,9780692225851
36892,['Kathryn Kelly'],Twist of Fate,2017,9781520428192
36893,['Kathryn Kelly'],Kelly's Stories Number One,2019,9781393645108
36894,['Kathryn Kelly'],Misled,2018,9781387644193
36895,['Kathryn Kaleigh '],The Waltz,2020,9781647910327
36896,['Kathryn Kelly'],For Churning Butter and Companionship,2019,9781696405232
36897,['Kathryn Kelly'],The Locket,2019,9781692539085
36898,['Kathryn Kelly'],Westward Bound,2019,9781696290326
36899,['Kathryn Kelly'],Once in a Blue Moon,2019,9781393488699
36900,['Kathryn Kelly'],Misbehavior,2014,9781502268235
36901,['Kathryn Kelly'],Westward Destiny,2019,9781701123731
36902,['Kathryn Kelly'],When the Stars Align,2017,9781973265795
36903,['Kathryn C. Kelly'],Captivated,2018,9781732588936
36904,['Kathryn Kelly'],Hearts Under Siege,2019,9781074725778
36905,"['Victor E. Schwartz', 'Kathryn Kelly', 'David F. Partlett']","Torts, Cases and Materials, 14th - CasebookPlus",2020,9781647082116
36906,['Kathryn Kelly'],Inferno,2015,9781507051306
36907,['Kathryn Kelly'],Hearts Under Fire,2019,9781074767723
36908,['Kathryn Kelly'],Southern Belle,2019,9781393668923
36909,['Kathryn C. Kelly'],Misappropriate,2022,9798886300048
36910,['Kathryn Kelly'],Misalliance,2016,9781508628118
36911,['Kathryn Kelly'],Shattered Memories,2019,9781701771758
36912,['Kathryn Kelly'],Wait For Me,2019,9781393495338
36913,['Kathryn Kelly'],Cupid's Kiss Collection Volume 2,2019,9781696918343
36914,['Kathryn Kelly'],Just One Night,2019,9781703995831
36915,['Kathryn Kelly'],A Very Merry Christmas Gift,2017,9781973370918
36916,['Kathryn Kelly'],Keep Me Safe,2019,9781393986331
36917,['Kathryn Kelly'],An Outlaw Valentine (a Death Dwellers MC Novel),2018,9781985267121
36918,['Kathryn Kelly'],After the Summer,2019,9781699683866
36919,['Kathryn Kelly'],Dirty Boy,2017,9781537782010
36920,['Kathryn Kelly'],Misgivings,2017,9781544058368
36921,"[""Cathryn Collopy O'donnell"", 'Kathryn Kelly']",Portales,2009,9780757570902
36922,"['Lincoln Cole', 'Cristiane Serruya']",Summer Solstice,2017,9781548112974
36923,['Kathryn Kelly'],Love Me Tomorrow,2018,9781719821940
36924,['Kathryn Kelly'],Misjudged (a Death Dwellers MC Novella),2015,9781502998880
36925,['David Brown'],The Estimator,2007,9780908156689
36926,['Kathryn Kelly'],Unexpected Arrangement,2019,9781692826918
36927,['Kathryn Kelly'],Arkansas Time Whispers,2019,9781693690716
36928,['Kathryn Kelly'],Once Upon a Time Special Collection,2019,9781073656363
36929,['Kathryn Kelly'],Without a Word,2019,9781691013920
36930,['Kathryn C Kelly'],Reckless,2023,9798886300079
36931,['Kathryn Kelly'],The Fortune Teller,2019,9781702317740
36932,['Kathryn Kelly'],Harvest Moon,2019,9781689577151
36933,"['Linda Kelly DeBruyne', 'Kathryn Pinna', 'Eleanor Noss Whitney']",Nutrition and Diet Therapy,2015,9781305480810
36934,['Kathryn Kelly'],Misconduct,2016,9781517157562
36935,['Kathryn Kelly'],Incendiary,2015,9781514180907
36936,"['William Prosser', 'Victor E. Schwartz', 'John Wade', 'Kathryn Kelly', 'David F. Partlett']","Prosser, Wade, Schwartz, Kelly and Partlett's Torts, Cases and Materials, 12th (Loose-Leaf Version, No Binder)",2010,9781609302269
36937,['Kathryn Kelly'],The Ticket,2019,9781796639063
36938,['Amber Lough'],Open Fire,2020,9781541590625
36939,['Amber Lough'],The Fire Wish,2015,9780385369794
36940,['Amber Lough'],The Blind Wish,2015,9780385369824
36941,['Amber Lough'],De vuurwens,2015,9789024566020
36942,['Amber Lough'],The Blind Wish,2015,9780385369800
36943,['Amber Stockton'],A Grand Design,2014,9781426796081
36944,['Sam Lebovic'],State of Silence,2023,9781541620162
36945,['Sam Lebovic'],A Righteous Smokescreen,2022,9780226816081
36946,['Sam Lebovic'],Free Speech and Unfree News,2016,9780674969599
36947,['Sam Crosby'],The Trust Deficit,2016,9780522869026
36948,['Jonathan Wilson'],A Palestine Affair,2007,9780307424488
36949,['Jonathan Wilson'],Behind the Curtain,2012,9781409109044
36950,['Jonathan Wilson'],The Outsider,2012,9781409123200
36951,['Jonathan Wilson'],Inverting The Pyramid,2018,9781568589268
36952,['Jonathan Wilson'],Marc Chagall,2009,9780307538192
36953,['Jonathan Wilson-Hartgrove'],The Wisdom of Stability,2010,9781557258151
36954,['Jonathan R Wilson'],Living Faithfully in a Fragmented World,2011,9780718842956
36955,['Jonathan Wilson-Hartgrove'],New Monasticism,2008,9781441201362
36956,['Jonathan Wilson'],An Ambulance Is on the Way,2010,9780307481375
36957,['Jonathan Wilson'],The Names Heard Long Ago,2019,9781541730496
36958,['Devlin Barrett'],October Surprise,2020,9781541758681
36959,"['Georgina Francis Barrett Devlin', 'Katharine M. Jones']",The Diary of a Southern Lady,2011,9781463796532
36960,['Johanne Devlin Trew'],Leaving the North,2016,9781781383063
36961,['John P. Devlin'],High Throughput Screening,1997,9780824700676
36962,"['Maribeth Mellin', 'Jane Onstott', 'Judith Devlin']",Insiders' Guide® to San Diego,2009,9780762755790
36963,['John Devlin'],International Football Kits (True Colours),2018,9781472956262
36964,['Vincent J. Devlin'],Spine Secrets E-Book,2020,9780323636636
36965,['Alan J. Devlin'],Reforming Antitrust,2021,9781009006262
36966,['Ann Sloan Devlin'],Environmental Psychology and Human Well-Being,2018,9780128114827
36967,['Kate Moretti'],Thought I Knew You,2014,9781940215297
36968,['Kate Moretti'],The Vanishing Year,2016,9781501118432
36969,['Kate Moretti'],In Her Bones,2018,9781501166488
36970,['Kate Moretti'],The Blackbird Season,2017,9781501118456
36971,['Kate Moretti'],The Spires,2021,9781542021715
36972,['Kate Moretti'],Girls of Brackenhill,2020,9781542000086
36973,['Kate Hewitt'],Moretti's Marriage Command,2016,9781488000997
36974,['Catherine Bybee'],Staying for Good,2017,9781503939172
36975,['Catherine Bybee'],The Whole Time,2023,9781542038638
36976,['Catherine Bybee'],My Way to You,2020,9781542009805
36977,['Catherine Bybee'],Chasing Shadows,2020,9781643584515
36978,['Catherine Bybee'],Not Quite Mine,2013,9781611099515
36979,['Catherine Bybee'],Doing it Over,2016,9781503950726
36980,['Catherine Bybee'],A Thin Disguise,2021,9781542009959
36981,['Catherine Bybee'],Not Quite Perfect,2016,9781503937291
36982,['Catherine Bybee'],Not Quite Crazy,2018,9781503951730
36983,['Catherine Bybee'],Seduced by Sunday,2015,9781477827772
36984,['Cathy Yardley'],Level Up,2017,9781250158376
36985,['Cathy Yardley'],What Happens at Con,2018,9781944627034
36986,['Cathy Yardley'],Turning Japanese,2009,9781429953443
36987,['Cathy Yardley'],"Love, Comment, Subscribe",2021,9781542030007
36988,['Cathy Yardley'],Hooked,2017,9781250170521
36989,['Cathy Yardley'],Ship of Fools,2019,9781944627065
36990,['Cathy Yardley'],Role Playing,2023,9781662503979
36991,['Cathy Yardley'],Will Write for Shoes,2013,9781466850200
36992,['Cathy Yardley'],L.A. Woman,2014,9781460361825
36993,['Cathy Yardley'],One True Pairing,2017,9781250170538
36994,['Cathy Yardley'],Guilty Pleasures,2010,9781426881213
36995,['Cathy Yardley'],Ex Appeal,2022,9781662503962
36996,['Cathy Yardley'],Working It,2010,9781426877797
36997,['Cathy Yardley'],Crave,2013,9780062264619
36998,['Cathy Yardley'],The Driven Snowe,2011,9781459200234
36999,['Cathy Yardley'],Do Me a Favor,2024,9781662517105
37000,['Cathy Yardley'],The Player's Club: Finn,2012,9780373796786
37001,['Cathy Yardley'],Game of Hearts,2018,9781944627027
37002,['Cathy Yardley'],Enslave,2013,9780062265579
37003,['Cathy Yardley'],Ms. Behave,2018,9781944627041
37004,['Cathy Yardley'],The Player's Club: Lincoln,2012,9780373796724
37005,['Cathy Yardley'],One Night Standards,2007,9780373793365
37006,['Cathy Yardley'],The Rock Your Writing Series,2014,9781499741643
37007,['Cathy Yardley'],Ravish,2013,9780062264503
37008,['Cathy Yardley'],"Baby, It's Cold Outside",2007,9780373793709
37009,['Cathy Yardley'],Couch World (Mills & Boon Silhouette),2014,9781472091819
37010,['Cathy Yardley'],Gouda Friends,2022,9781542030021
37011,"['Lori Foster', 'Cathy Yardley']",Say Yes; The Cinderella Solution,2000,9780373440894
37012,['Cathy Yardley'],"The Player's Club: Scott (Mills & Boon Blaze) (The Player's Club, Book 1)",2012,9781408968987
37013,"['Cathy Yardley', 'Cecilia Tan', 'Rachel Stuhler', 'Melissa Blue']",Squad Goals (Geek Actually Season 1 Episode 13),2017,9781682101636
37014,"['Cathy Yardley', 'Cecilia Tan', 'Rachel Stuhler', 'Melissa Blue']",Aces Wild (Geek Actually Season 1 Episode 9),2017,9781682101599
37015,"['Cathy Yardley', 'Melissa Blue', 'Rachel Stuhler', 'Cecilia Tan']",Geek Actually: A Novel,2017,9781682101803
37016,"['Rachel Stuhler', 'Melissa Blue', 'Cathy Yardley', 'Cecilia Tan']",The Invisible Woman (Geek Actually Season 1 Episode 2),2017,9781682101520
37017,"['Katherine Greyle', 'Karen Harbaugh', 'Cathy Yardley', 'Sabeeha Johnson']",Playing with Matches,2003,9780451208309
37018,"['Melissa Blue', 'Cathy Yardley', 'Cecilia Tan', 'Rachel Stuhler']","It's Not Me, It's You (Geek Actually Season 1 Episode 11)",2017,9781682101612
37019,"['Cecilia Tan', 'Rachel Stuhler', 'Melissa Blue', 'Cathy Yardley']",Can You Not? (Geek Actually Season 1 Episode 6),2017,9781682101568
37020,"['Cathy Yardley', 'Cecilia Tan', 'Rachel Stuhler', 'Melissa Blue']",WTF (Geek Actually Season 1 Episode 1),2017,9781682101513
37021,"['Cecilia Tan', 'Rachel Stuhler', 'Melissa Blue', 'Cathy Yardley']",The Long Con (Geek Actually Season 1 Episode 4),2017,9781682101544
37022,"['Melissa Blue', 'Cathy Yardley', 'Cecilia Tan', 'Rachel Stuhler']",Beware of Rage Bait (Geek Actually Season 1 Episode 5),2017,9781682101551
37023,"['Cecilia Tan', 'Rachel Stuhler', 'Melissa Blue', 'Cathy Yardley']",System Failure (Geek Actually Season 1 Episode 12),2017,9781682101629
37024,"['Melissa Blue', 'Cathy Yardley', 'Cecilia Tan', 'Rachel Stuhler']",Boss Battles (Geek Actually Season 1 Episode 3),2017,9781682101537
37025,"['Rachel Stuhler', 'Melissa Blue', 'Cathy Yardley', 'Cecilia Tan']",Pussy Bites Back (Geek Actually Season 1 Episode 7),2017,9781682101575
37026,"['Rachel Stuhler', 'Melissa Blue', 'Cathy Yardley', 'Cecilia Tan']","Well, Actually... (Geek Actually Season 1 Episode 10)",2017,9781682101605
37027,"['Cathy Yardley', 'Cecilia Tan', 'Rachel Stuhler', 'Melissa Blue']",A Dox on Both Your Houses (Geek Actually Season 1 Episode 8),2017,9781682101582
37028,"[""Jacquie D'Alessandro"", 'Cathy Yardley', 'Stephanie Doyle']",Come September,2006,9780373837236
37029,"['Smartypants Romance', 'Cathy Yardley']",Prose Before Bros,2019,9781949202090
37030,"['Cathy Yardley', 'Kyoko Sagara']",The Cinderella Solution,2012,9784596830692
37031,['Cathy Yardley'],Surf Girl School,2005,9780373836673
37032,"['Lori Wilde', 'Cathy Yardley', 'Tawny Weber']",Tiffany Sexy Band 91,2014,9783733751920
37033,"['Jo Leigh', 'Jill Marie Landis', 'Cathy Yardley', 'Sarah Mayberry', 'Emilie Rose']",Exotic Summer Nights,2009,9780263875386
37034,"['Barbara Dunlop', 'Debbi Rawlins', 'Cathy Yardley']","Her Christmas Temptation: The Billionaire Who Bought Christmas / What She Really Wants for Christmas / Baby, It's Cold Outside",2012,9781472009180
37035,"['Cathy Yardley', 'Mondadori']",Dee jay underground,2005,9788880192107
37036,['Cathy Yardley'],Sarah en Los Ángeles,2011,9788490006580
37037,"['Cathy Yardley', 'Willemien de Rooy']",Party time,2003,9789034796967
37038,['Jamie Sobrato'],Call Me Wicked,2007,9780733579844
37039,['Cathy Yardley'],Level Up,2015,9781495189265
37040,['Cathy Yardley'],Stenē synergasia,2005,9789606201271
37041,['Cathy YARDLEY'],Hooked,2019,9782823861563
37042,['Cathy Yardley'],Placeres Culpables,2005,9780373452057
37043,"['Kate Hoffmann', 'Cathy Yardley']",Escapade sensuelle - Le frisson du désir,2013,9782280297363
37044,['Cathy Yardley'],"Sea, sex... & Sean",2013,9782280286220
37045,"['Margie Burton', 'Cathy French', 'Tammy Jones']",Friends,2011,9781616724894
37046,"['Cathy Yardley', 'Kathy Lyons']",Audacieuse Amanda - Un rêve très sexy,2013,9782280297042
37047,['Cathy Yardley'],La tentation d'une nuit (Harlequin Audace),2008,9782280268103
37048,['Cathy Yardley'],Apuesta arriesgada,2020,9788413481159
37049,"['Cathy Yardley', 'Kira Sinclair']",Inavouables désirs - Un piège exquis,2013,9782280297202
37050,['Cathy Yardley'],Uma aposta arriscada,2018,9788491887874
37051,"['Cathy Yardley', ""Kathleen O'Reilly"", 'Lori Borrill']",Tiffany Exklusiv Band 94,2021,9783751500180
37052,['Cathy Yardley'],Sept jours... et sept nuits (Harlequin Audace),2009,9782280268035
37053,['Cathy Yardley'],Sarah en Los Ángeles,2003,9788467105162
37054,"['Cathy Yardley', 'Kate Hoffmann']",Tórridas fantasías/Una mujer decidida,2010,9788467180879
37055,"['Wendy Markham', 'Cathy Yardley']",Moi et mon secret... ; Aller simple pour Los Angeles,2007,9782280833899
37056,['Cathy Yardley'],Feestje voor twee,2017,9789402754032
37057,"['Cara Summers', 'Sarah Mayberry', 'Cathy Yardley']",Tiffany Sexy Band 43,2008,9783863495206
37058,"['Nancy Warren', 'Cathy Yardley']",El mejor amante,2009,9788467170443
37059,['Cathy Yardley'],Lieve kerstman...,2011,9789461704368
37060,['Cathy Yardley'],Una mujer decidida,2004,9788467114898
37061,"['Anne Eames', 'Cathy Yardley', 'Justine Davis']",Una fantasía maravillosa,2006,9788467136937
37062,['Cathy Yardley'],En man i min smak,2004,9789164027924
37063,"['Dawn Atkins', 'Cathy Yardley', 'Tawny Weber']",A letto col nemico,2022,9788830541542
37064,"['Cathy Yardley', 'ミキ・麻生']",L.A.ウーマン,2003,9784596305039
37065,['Cathy Yardley'],Zondige genoegens,2014,9789402501940
37066,['Cathy Yardley'],Operazione Cenerentola (eLit),2016,9788858955215
37067,['Cathy Yardley'],Nuits de Jade,2005,9782280174565
37068,['Cathy Yardley'],Nel letto del capitano,2013,9788858911907
37069,['Cathy Yardley'],Scrivere per vivere. Il mestiere più bello del mondo,2008,9788861090576
37070,['Cathy Yardley'],Sept jours... et sept nuits,2008,9782280837743
37071,['Cathy Yardley'],Colpevole passione,2014,9788858918289
37072,"['Cathy Yardley', 'Hanna Kontio']",Syntiset herkut,2004,9789164033444
37073,['Cathy Yardley'],Level up : les geeks aussi ont droit à l'amour !,2019,9782266283144
37074,"['Erika Orloff', 'Sarah Mlynowski', 'Cathy Yardley']",Feeling Good 1 (3-in-1),2017,9789402754063
37075,['Cathy Yardley'],Il gusto del piacere,2015,9788858940150
37076,['Cathy Yardley'],La tentation d'une nuit,2008,9782280841689
37077,['Cathy Yardley'],Les vendanges de la passion ; Au risque de l'amour ; Experts en séduction,2008,9782280839068
37078,['Cathy Yardley'],Les nuits d'Emily,2008,9782280845441
37079,"['Cathy E. Yardley', 'Lydia Meeder']",Dolgedraaid,2005,9789034797223
37080,"['Cathy Yardley', 'Ton Akveld']",Zondige genoegens,2003,9789034731630
37081,"['Cathy E. Yardley', 'Alice Paddenburg']",Lieve kerstman...,2008,9789034732934
37082,"['Cathy Yardley', 'Annemarie Vladár']",Lessen tussen de lakens,2002,9789034731326
37083,['Cathy Day'],The Circus in Winter,2005,9780547864563
37084,['Cathy Alter'],Up For Renewal,2008,9781416580423
37085,['Cathy Hartley'],A Historical Dictionary of British Women,2013,9781135355340
37086,['Cathy Kelly'],What She Wants,2009,9781416566250
37087,['Cathy Cobb'],"Magick, Mayhem, and Mavericks",2010,9781615924967
37088,['Cathy Ace'],The Case of the Dotty Dowager,2015,9781780106410
37089,"['Philip Dearman', 'Cathy Greenfield', 'Peter Williams']",Media and the Government of Populations,2018,9781137347732
37090,"['Maeve Binchy', 'Marian Keyes', 'Cathy Kelly']",Irish Girls About Town,2003,9780743457460
37091,['Cathy Price'],The Red Lioness,2015,9781785890369
37092,"['Meir H. Kryger', 'Thomas Roth', 'Cathy A Goldstein']",Kryger's Principles and Practice of Sleep Medicine - E-Book,2021,9780323675055
37093,"['Anne M. Pittman', 'Marlys S. Waller', 'Cathy L. Dark']",Dance a While,2015,9781478629511
37094,['Cathy Sharp'],The Lonely Orphan (Button Street Orphans),2022,9780008387716
37095,['Cathy Duffy'],100 Top Picks for Homeschool Curriculum,2005,9780805431384
37096,['Cathy Duffy'],Christian Home Educators' Curriculum Manual,2000,9780929320137
37097,['Cathy Williams'],At the Greek Tycoon's Pleasure,2006,9781552547496
37098,"['Nancy Fisher', 'Megan Kruse']",Healing Trauma Through Loving Relationships,2014,9781499555110
37099,"['Nancy Nason-Clark PhD', 'Barbara Fisher-Townsend PhD']",Men Who Batter,2014,9780190218157
37100,"['Nancy Frey', 'Douglas Fisher', 'Dominique Smith']",All Learning Is Social and Emotional,2019,9781416627401
37101,['Nancy Fisher'],Code Red,1998,9780451191731
37102,['Nancy Fisher'],The Tabernacle Workbook,2007,9781890947378
37103,"['Douglas Fisher', 'Nancy Frey', 'Heather Anderson', 'Marisol Thayre']","Text-Dependent Questions, Grades K-5",2014,9781483320441
37104,"['Douglas Fisher', 'Nancy Frey']",Better Learning Through Structured Teaching,2013,9781416616290
37105,"['Nancy Frey', 'Douglas Fisher']",Teaching Visual Literacy,2008,9781412953115
